,date,smp_max,smp_min,smp_mean,temp,max_temp,min_temp,ws,prec,humid,angry,body_temp,tour,supply,pc1,pc2,period,kpi,population
583,2019-09-07,190.6,159.16,166.85,26.2,30.1,23.1,8.1,0.7,0.904,77.9,26.2,13218,73.42,-22.472998210501395,0.9507396703621971,summer,106.542,670636.0
584,2019-09-08,181.68,159.35,167.43,24.1,26.6,22.4,1.9,1.0,0.9620000000000001,74.9,24.1,35460,71.04,-18.25527632009596,0.9712570454631819,summer,106.54899999999999,670640.0
585,2019-09-09,187.5,160.15,167.3,25.9,29.5,23.4,4.0,1.2,0.953,78.1,25.9,30641,80.2,-22.32599493784078,1.3575210152112003,summer,106.556,670644.0
586,2019-09-10,191.13,157.37,166.34,26.4,29.3,24.2,3.0,0.0,0.8909999999999999,78.2,26.4,39387,80.41,-22.885038928359638,0.9579640503488187,summer,106.563,670648.0
587,2019-09-11,174.33,161.79,164.68,26.3,29.4,23.1,2.5,0.1,0.92,78.3,26.3,47473,79.41,-22.860194647940805,1.114974135289713,summer,106.57,670653.0
588,2019-09-12,190.1,156.47,165.9,24.6,29.1,22.9,3.4,0.0,0.899,75.3,24.6,53568,67.16,-19.03173160482716,0.7644468105218399,summer,106.577,670657.0
589,2019-09-13,171.49,153.09,163.48,24.0,28.6,20.8,3.6,0.0,0.802,73.2,24.0,45579,62.04,-16.925964274403018,-0.028213249122222454,summer,106.584,670661.0
590,2019-09-14,186.38,159.41,168.55,24.2,27.8,20.3,2.9,0.0,0.769,73.2,24.2,43146,67.73,-17.12059369804891,-0.21373559905664918,summer,106.591,670665.0
591,2019-09-15,190.17,156.59,166.6,24.6,28.7,22.5,2.8,0.0,0.855,74.8,24.7,47024,71.33,-18.720582388474977,0.36880596528527093,summer,106.598,670670.0
592,2019-09-16,172.59,159.69,168.8,24.4,27.4,21.9,3.0,0.0,0.8640000000000001,74.5,24.4,44868,74.87,-18.25733872994833,0.43597788066680704,summer,106.60499999999999,670674.0
593,2019-09-17,174.29,158.95,167.1,23.8,26.7,21.1,3.7,0.0,0.7190000000000001,72.2,23.8,45866,71.66,-16.006630536715946,-0.4851799989246303,summer,106.612,670678.0
594,2019-09-18,174.09,160.95,167.77,23.3,28.6,19.9,3.6,0.0,0.696,71.1,23.3,45244,71.15,-14.722882232155907,-0.7281121337990851,summer,106.619,670683.0
595,2019-09-19,177.83,161.62,167.11,22.8,26.2,18.3,4.1,0.0,0.6729999999999999,70.2,22.8,44700,69.44,-13.584074790404117,-0.8425464487261615,summer,106.62599999999999,670687.0
596,2019-09-20,173.29,159.28,167.03,22.8,25.9,20.0,4.6,0.0,0.7190000000000001,70.6,22.8,39589,68.76,-13.873956516020577,-0.5855508088314332,summer,106.633,670691.0
597,2019-09-21,177.19,81.92,158.94,20.6,22.4,18.5,6.6,3.9,0.915,68.5,20.5,32061,64.56,-10.159950855760854,0.18036422636807958,summer,106.64,670695.0
598,2019-09-22,183.06,77.57,164.08,20.8,23.5,19.0,9.8,4.4,0.9279999999999999,69.0,20.6,8032,61.41,-10.665729495758939,0.39048272167022124,summer,106.64699999999999,670700.0
599,2019-09-23,182.41,160.99,168.43,20.9,23.9,18.3,3.7,0.0,0.807,68.3,20.9,51261,65.95,-10.358157069089861,-0.30081341384908544,summer,106.654,670704.0
600,2019-09-24,184.92,154.21,167.83,20.3,24.6,16.0,3.1,0.0,0.695,66.5,20.3,45688,66.15,-8.469801032878065,-0.9007267435721034,summer,106.661,670708.0
601,2019-09-25,175.83,159.41,166.66,21.3,24.9,17.4,2.9,0.0,0.6990000000000001,68.2,21.3,45872,66.81,-10.674945484977545,-0.7361070236916215,summer,106.66799999999999,670712.0
602,2019-09-26,181.86,160.17,167.82,23.8,28.4,20.3,3.8,0.0,0.847,73.3,23.8,45571,69.96,-16.80380528216123,0.22155801078588347,summer,106.675,670717.0
603,2019-09-27,183.07,81.88,161.72,23.9,26.4,21.8,2.5,1.2,0.937,74.4,23.9,46025,72.16,-17.69829473942947,0.8355348455291974,summer,106.68199999999999,670721.0
604,2019-09-28,185.84,161.22,167.86,24.6,27.8,22.4,1.8,0.1,0.9540000000000001,75.8,24.6,46013,73.89,-19.39408376184775,1.0856913603902598,summer,106.689,670725.0
605,2019-09-29,174.42,78.32,161.98,24.2,27.3,22.7,1.9,0.4,0.9540000000000001,75.0,24.2,45170,72.28,-18.42506146332302,0.9427447804696529,summer,106.696,670729.0
606,2019-09-30,175.87,160.56,167.6,23.9,26.9,21.8,1.5,0.7,0.927,74.2,23.8,39957,75.9,-17.502150935952837,0.7814333209499813,summer,106.70299999999999,670734.0
607,2019-10-01,182.38,163.9,170.75,23.6,26.2,20.3,3.1,1.1,0.932,73.8,23.6,36904,73.51,-16.97152801553592,0.7283249105887293,cs,106.71,670738.0
608,2019-10-02,178.01,161.01,168.01,24.1,27.1,20.3,7.8,5.2,0.941,74.7,24.1,13724,69.56,-18.11033545728772,0.8427592255158134,cs,106.68225806451612,670743.0
609,2019-10-03,187.58,117.52,166.95,23.6,27.4,21.8,6.4,0.0,0.857,73.1,23.6,52192,66.38,-16.464234995707095,0.2785825407729438,cs,106.65451612903225,670748.0
610,2019-10-04,173.84,161.81,168.94,23.1,27.0,19.5,2.6,0.0,0.831,72.0,23.1,50723,69.97,-15.180486691147069,0.03565040589849761,cs,106.62677419354839,670753.0
611,2019-10-05,180.4,132.45,169.4,21.3,25.9,17.8,3.9,0.0,0.8170000000000001,69.1,21.2,45126,64.88,-11.275976426946192,-0.0834705385603199,cs,106.59903225806451,670758.0
612,2019-10-06,186.57,161.1,170.99,21.0,25.2,17.1,3.7,0.0,0.7909999999999999,68.4,20.9,46040,64.26,-10.476739271648533,-0.2549293834744556,cs,106.57129032258064,670763.0
613,2019-10-07,180.1,127.61,164.39,21.7,24.8,18.5,4.2,0.1,0.807,69.6,21.6,44501,66.39,-12.027587431258572,-0.13327068856076216,cs,106.54354838709676,670768.0
614,2019-10-08,185.03,134.41,170.77,20.3,23.7,16.1,4.3,0.0,0.679,66.6,20.2,45610,64.88,-8.491068523613777,-0.7620815382302684,cs,106.5158064516129,670773.0
615,2019-10-09,182.27,132.05,168.72,17.6,22.4,12.6,3.0,0.0,0.529,62.1,17.5,46936,64.59,-2.6024018912088978,-1.1487307629312458,cs,106.48806451612903,670779.0
616,2019-10-10,182.04,131.77,166.69,18.6,23.2,12.0,2.2,0.0,0.57,63.8,18.6,43266,66.82,-4.858749283976773,-1.0585073384189232,cs,106.46032258064515,670784.0
617,2019-10-11,182.74,119.81,158.37,20.8,24.9,15.8,3.1,0.0,0.607,66.8,20.8,45236,64.73,-9.173785886205156,-1.1717858884871264,cs,106.43258064516128,670789.0
618,2019-10-12,176.53,165.64,172.52,21.4,24.9,18.4,3.6,0.0,0.634,67.9,21.4,45975,64.23,-10.554848902588143,-1.0216149285798828,cs,106.4048387096774,670794.0
619,2019-10-13,175.61,157.5,166.51,19.9,23.6,17.1,3.8,0.0,0.65,65.8,19.8,46245,62.4,-7.522046225089046,-0.9050281181508791,cs,106.37709677419355,670799.0
620,2019-10-14,188.13,90.93,161.0,19.1,24.1,15.7,4.1,0.0,0.713,65.0,19.0,50089,65.2,-6.1637650792725225,-0.6769299982026351,cs,106.34935483870967,670804.0
621,2019-10-15,183.96,130.22,166.74,17.7,22.2,14.0,4.2,0.1,0.722,62.9,17.4,49163,66.77,-3.177074172927977,-0.5787080673726848,cs,106.3216129032258,670809.0
622,2019-10-16,183.64,128.26,166.46,18.1,21.7,13.5,3.2,0.0,0.625,63.0,18.0,47610,66.3,-3.741209332960693,-1.0342964480041652,cs,106.29387096774192,670814.0
623,2019-10-17,191.62,92.47,163.73,18.7,23.1,14.2,3.4,0.0,0.7120000000000001,64.4,18.6,47827,66.72,-5.33968364355603,-0.6913787581758768,cs,106.26612903225806,670819.0
624,2019-10-18,191.92,85.84,162.1,19.2,21.4,17.5,3.7,0.3,0.888,65.9,19.2,49177,66.04,-6.96451661440093,-0.2658472787748461,cs,106.23838709677419,670824.0
625,2019-10-19,193.91,62.04,146.69,19.7,24.0,16.1,3.3,0.0,0.797,66.2,19.7,50245,63.52,-7.668501467728023,-0.5369064236898665,cs,106.21064516129032,670829.0
626,2019-10-20,188.88,59.26,161.69,19.0,23.6,15.6,3.0,0.0,0.74,64.9,19.0,46861,63.34,-6.045182876713865,-0.7228140285772524,cs,106.18290322580644,670834.0
627,2019-10-21,192.63,92.27,158.68,19.7,23.0,17.0,3.6,0.0,0.6609999999999999,65.6,19.6,49567,66.09,-7.182475938634913,-0.8480035881638213,cs,106.15516129032258,670839.0
628,2019-10-22,192.62,93.25,162.16,20.0,23.9,15.9,3.3,0.0,0.726,66.4,20.0,46957,66.56,-8.105386466005108,-0.6866921286441406,cs,106.12741935483871,670844.0
629,2019-10-23,187.32,92.76,150.39,20.3,22.8,18.6,3.8,0.0,0.79,67.4,20.4,49130,67.47,-9.173237856183524,-0.3968828491771001,cs,106.09967741935483,670849.0
630,2019-10-24,187.6,92.8,154.91,19.9,23.5,17.7,4.2,0.4,0.76,66.5,19.9,47865,66.48,-8.08054218558627,-0.5296820437032445,cs,106.07193548387096,670854.0
631,2019-10-25,180.79,92.81,160.69,19.8,24.2,16.6,3.7,0.0,0.727,66.0,19.7,48076,66.85,-7.569672376074333,-0.6837691232362976,cs,106.04419354838709,670860.0
632,2019-10-26,183.74,96.28,140.82,16.8,21.0,13.9,5.4,0.0,0.69,61.6,16.2,49147,64.51,-1.2055173362627136,-0.3559044362211835,cs,106.01645161290323,670865.0
633,2019-10-27,184.84,96.38,148.24,15.7,20.2,10.3,3.6,0.0,0.655,59.8,15.3,43693,63.31,1.067006377727029,-0.6408044818444436,cs,105.98870967741935,670870.0
634,2019-10-28,192.42,97.54,157.74,15.8,19.6,11.9,2.2,0.0,0.6940000000000001,60.0,15.6,43706,67.14,0.7223449217590404,-0.7538604276005952,cs,105.96096774193548,670875.0
635,2019-10-29,188.74,131.63,165.8,17.1,22.8,10.8,3.6,0.0,0.631,61.7,16.9,43083,66.97,-1.7747436658092846,-0.8675242326217547,cs,105.9332258064516,670880.0
636,2019-10-30,190.44,103.54,145.03,16.0,20.0,11.1,3.4,0.0,0.645,60.1,15.7,42805,67.02,0.5064480073774276,-0.8007375721931848,cs,105.90548387096774,670885.0
637,2019-10-31,182.03,103.54,155.29,16.3,21.3,10.9,2.6,0.0,0.669,60.5,16.2,43979,67.3,-0.17778373504468964,-0.9708180479364011,cs,105.87774193548387,670890.0
638,2019-11-01,181.95,77.18,154.36,17.8,23.4,10.4,2.8,0.0,0.713,62.9,17.8,47027,67.0,-3.4279977067561314,-0.8946581284443619,cs,105.85,670895.0
639,2019-11-02,180.73,63.77,150.42,18.7,23.0,14.3,2.4,0.0,0.7390000000000001,64.4,18.7,48695,63.8,-5.390886584224432,-0.7657750535440284,cs,105.85266666666666,670898.0
640,2019-11-03,181.26,58.68,132.54,17.8,21.1,15.3,2.3,0.0,0.782,63.3,17.8,47999,65.09,-3.7178794323726,-0.6376624885496286,cs,105.85533333333333,670901.0
641,2019-11-04,180.31,77.45,154.57,17.2,21.0,13.7,2.7,0.0,0.765,62.2,17.1,45989,67.49,-2.285613475321221,-0.7134371530887065,cs,105.85799999999999,670904.0
642,2019-11-05,177.61,91.75,162.17,16.9,20.4,12.8,2.7,0.0,0.732,61.6,16.8,44015,65.46,-1.558846751427671,-0.8206470880291659,cs,105.86066666666666,670908.0
643,2019-11-06,180.59,158.45,166.34,15.8,21.0,9.5,2.9,0.0,0.672,59.8,15.5,43739,66.55,0.9184887252356785,-0.807961952179811,cs,105.86333333333333,670911.0
644,2019-11-07,181.83,162.21,167.18,15.9,20.4,12.2,3.8,0.0,0.642,59.9,15.4,45552,69.32,0.8511094633454154,-0.6876816264370337,cs,105.866,670914.0
645,2019-11-08,177.69,91.85,164.59,13.7,18.6,10.4,4.4,0.0,0.655,56.9,12.8,47188,67.85,5.370957828247407,-0.27681789489621833,cs,105.86866666666667,670917.0
646,2019-11-09,183.51,92.65,158.2,14.2,19.1,8.1,3.7,0.0,0.611,57.5,13.6,49049,65.51,4.295952858702754,-0.5783191959946448,cs,105.87133333333333,670920.0
647,2019-11-10,182.71,89.23,153.95,15.5,19.9,8.8,4.2,0.1,0.685,59.4,15.1,44819,65.53,1.5515175269893942,-0.7122777718047483,cs,105.874,670923.0
648,2019-11-11,179.89,90.34,162.04,16.7,19.6,13.4,6.0,0.0,0.615,61.2,16.1,43425,70.77,-0.8183208988232978,-0.5201389011487043,cs,105.87666666666667,670926.0
649,2019-11-12,185.96,90.34,157.91,14.5,18.6,8.9,2.5,0.0,0.672,58.0,14.3,41499,67.18,3.4368448035397154,-0.8329433525004848,cs,105.87933333333334,670929.0
650,2019-11-13,182.91,89.22,132.13,15.3,18.9,10.4,3.4,0.0,0.7290000000000001,59.2,14.9,44244,68.44,1.8910878134435212,-0.6552532418176849,cs,105.882,670933.0
651,2019-11-14,176.15,90.34,139.1,11.4,15.2,5.1,5.1,0.0,0.5579999999999999,53.9,10.0,45396,71.15,10.039323845640745,0.30120330697996667,cs,105.88466666666666,670936.0
652,2019-11-15,171.65,151.17,163.85,12.0,16.6,4.4,2.5,0.0,0.5329999999999999,54.6,11.4,46580,71.25,8.53851902952702,-0.40079173595275974,cs,105.88733333333333,670939.0
653,2019-11-16,171.89,157.82,165.92,16.2,21.5,9.9,2.3,0.0,0.695,60.6,16.0,47289,65.56,-0.1017365139574574,-0.739411667627349,cs,105.89,670942.0
654,2019-11-17,178.36,139.52,162.87,20.4,23.8,15.3,4.8,0.0,0.758,67.3,20.4,43881,65.14,-9.146879195933947,-0.4794966387498492,cs,105.89266666666667,670945.0
655,2019-11-18,170.04,156.79,165.05,14.8,22.6,10.1,6.6,0.4,0.7490000000000001,58.8,13.6,41356,70.87,3.077166623521951,0.14672735606887571,cs,105.89533333333334,670948.0
656,2019-11-19,169.71,84.82,161.75,10.3,13.1,8.7,6.0,0.0,0.578,52.3,8.4,38980,75.21,12.525327281501065,0.66557514888115,cs,105.898,670951.0
657,2019-11-20,179.72,84.6,162.0,9.9,14.1,6.0,3.6,0.0,0.581,51.6,8.6,41868,73.61,13.114661504611265,0.14049970672530526,cs,105.90066666666667,670955.0
658,2019-11-21,179.01,84.58,149.04,12.8,17.5,7.4,3.2,0.0,0.637,55.6,12.1,45060,71.39,7.0864999615706585,-0.42599574058548195,cs,105.90333333333334,670958.0
659,2019-11-22,174.09,81.01,153.25,17.1,21.8,12.4,3.1,0.0,0.741,62.1,17.0,45039,68.99,-2.1158283320941544,-0.6849248880951759,cs,105.906,670961.0
660,2019-11-23,178.21,88.6,136.62,17.9,21.5,14.0,2.9,0.0,0.782,63.4,17.9,45427,64.85,-3.8876645755996644,-0.6661747535431564,cs,105.90866666666668,670964.0
661,2019-11-24,184.27,89.04,130.44,18.1,21.8,13.5,3.2,0.3,0.927,64.3,17.8,42049,64.51,-4.580919059877411,-0.050268027609975216,cs,105.91133333333333,670967.0
662,2019-11-25,174.25,75.86,163.62,11.0,17.7,7.8,5.3,0.0,0.725,53.0,9.3,41175,74.19,11.2344253975748,0.3171967031901312,cs,105.914,670970.0
663,2019-11-26,166.94,85.96,160.66,13.4,16.1,9.1,3.7,0.2,0.7859999999999999,56.2,12.6,38261,72.18,6.118992042876667,-0.5226730351785108,cs,105.91666666666667,670973.0
664,2019-11-27,172.87,85.52,150.38,11.8,15.4,7.9,4.7,0.1,0.809,53.8,10.4,38924,77.38,9.72253542975307,-0.13409030286257456,cs,105.91933333333334,670976.0
665,2019-11-28,175.26,88.6,137.97,10.8,16.4,6.6,4.2,0.0,0.7,52.4,9.4,44149,75.42,11.710268587640194,-0.10596329282200107,cs,105.92200000000001,670980.0
666,2019-11-29,178.38,88.6,142.01,9.9,15.5,6.1,3.6,0.0,0.622,51.5,8.5,42511,76.27,13.238334876683787,0.15064709211977245,cs,105.92466666666667,670983.0
667,2019-11-30,173.38,86.22,137.03,12.3,17.5,5.8,2.5,0.0,0.613,54.9,11.6,41475,68.88,8.080366540514225,-0.4119322355651991,cs,105.92733333333334,670986.0
668,2019-12-01,185.79,135.81,169.78,12.8,17.1,10.5,3.2,0.9,0.9109999999999999,55.2,12.1,37869,68.66,7.376381687187126,-0.6829913804802149,winter,105.93,670989.0
669,2019-12-02,185.55,89.08,145.26,10.0,14.7,6.3,6.4,0.0,0.669,51.6,7.9,36057,78.18,13.426970318135528,0.6429088947033175,winter,105.96000000000001,670981.0
670,2019-12-03,194.62,87.79,139.33,8.6,11.2,5.6,4.2,0.0,0.5870000000000001,49.8,7.0,33698,78.55,15.837829345588917,0.4131034878772382,winter,105.99000000000001,670974.0
671,2019-12-04,192.6,88.23,137.73,10.4,14.5,2.6,3.7,0.0,0.574,52.3,9.3,34580,78.25,12.018389044330902,-0.022356389031292563,winter,106.02000000000001,670966.0
672,2019-12-05,195.16,88.23,147.1,8.4,12.5,2.6,4.4,0.0,0.585,49.6,6.6,41197,83.52,16.27980551337985,0.6189206086006093,winter,106.05000000000001,670958.0
673,2019-12-06,197.19,127.92,164.24,4.7,9.5,2.3,4.4,0.0,0.588,44.5,2.0,41566,84.89,24.037268318454537,1.4439563320430466,winter,106.08000000000001,670950.0
674,2019-12-07,199.44,88.23,160.68,6.8,11.5,2.0,4.4,0.0,0.595,47.2,4.6,40670,80.8,19.780943018919437,0.8587107501802469,winter,106.11,670943.0
675,2019-12-08,179.37,88.23,151.54,8.6,12.9,3.3,3.5,0.0,0.629,49.6,7.2,40408,74.76,15.880364327060342,0.13581307719356697,winter,106.14,670935.0
676,2019-12-09,176.7,88.23,153.32,10.3,15.1,6.0,2.5,0.0,0.6459999999999999,51.8,9.5,40325,80.93,12.32444709116923,-0.474028650036954,winter,106.17,670927.0
677,2019-12-10,191.04,88.23,145.43,13.9,18.4,8.7,2.9,0.0,0.631,57.0,13.4,37236,75.2,4.899046210523783,-0.6956765163295751,winter,106.2,670919.0
678,2019-12-11,180.72,88.23,148.62,13.2,18.7,8.4,4.4,0.0,0.6629999999999999,56.1,12.3,37923,77.07,6.437294838595084,-0.32700329984961474,winter,106.23,670912.0
679,2019-12-12,188.45,88.23,141.82,8.4,11.5,4.3,4.4,0.0,0.583,49.6,6.6,44999,81.14,16.27980551337985,0.6189206086006093,winter,106.26,670904.0
680,2019-12-13,169.18,88.23,122.79,9.1,14.9,3.9,2.0,0.0,0.705,49.9,8.3,43434,77.47,14.869161829722842,-0.5816238399303763,winter,106.29,670896.0
681,2019-12-14,146.9,88.18,107.72,10.4,17.0,5.2,3.6,0.0,0.662,52.0,9.2,43139,75.64,12.287003279211653,-0.14070682358418599,winter,106.32000000000001,670888.0
682,2019-12-15,152.63,87.63,109.63,12.4,17.3,6.3,2.8,0.0,0.679,54.9,11.7,42021,70.11,7.983051828691277,-0.504693410532412,winter,106.35000000000001,670881.0
683,2019-12-16,196.99,88.23,124.52,14.6,18.0,10.9,3.0,0.0,0.688,58.1,14.2,42582,73.9,3.3694655416494523,-0.7126630267577059,winter,106.38000000000001,670873.0
684,2019-12-17,145.51,85.65,107.8,14.9,19.3,10.9,4.4,0.4,0.917,58.8,14.1,40247,73.88,2.7750401490253966,-0.2436190003709524,winter,106.41,670865.0
685,2019-12-18,146.37,85.57,113.87,9.6,14.5,6.5,5.5,0.0,0.722,50.7,7.5,40675,80.47,14.468463048064375,0.4357134048090221,winter,106.44,670857.0
686,2019-12-19,146.32,85.56,115.52,8.4,12.6,5.7,5.0,0.0,0.6609999999999999,49.2,6.2,44149,81.56,16.77449900166992,0.6595101501784916,winter,106.47,670850.0
687,2019-12-20,197.87,85.44,113.8,8.1,11.6,3.6,3.4,0.0,0.622,48.9,6.6,42663,80.89,16.925433846672306,0.22427287758200834,winter,106.5,670842.0
688,2019-12-21,153.66,83.73,104.44,8.1,11.5,4.8,2.6,0.0,0.623,48.9,6.9,44887,77.5,16.7718250246671,0.0010839914775462544,winter,106.53,670834.0
689,2019-12-22,138.02,82.35,99.62,9.7,12.0,5.6,3.3,0.2,0.7440000000000001,50.6,8.4,44669,76.96,14.033995242298335,-0.31646704307710244,winter,106.56,670826.0
690,2019-12-23,144.25,85.57,99.13,9.6,14.8,4.9,3.7,0.0,0.685,50.7,8.2,43388,81.7,14.110042463385566,-0.08506066276804995,winter,106.59,670819.0
691,2019-12-24,420.83,84.57,130.21,9.2,13.8,6.4,2.6,0.0,0.701,50.2,8.2,42101,81.29,14.656841705024343,-0.3328456942402277,winter,106.62,670811.0
692,2019-12-25,146.35,85.78,91.86,11.5,15.4,6.5,2.6,0.0,0.777,53.5,10.9,42991,73.07,9.82226733408705,-0.643723870827208,winter,106.65,670803.0
693,2019-12-26,148.89,85.61,98.85,10.5,13.5,6.3,4.8,0.7,0.8420000000000001,51.7,9.0,44509,82.38,12.56070868360626,-0.2030258423679893,winter,106.68,670795.0
694,2019-12-27,204.7,85.47,138.92,6.3,8.9,4.3,5.6,0.0,0.5820000000000001,46.7,3.7,45236,84.65,20.83468049772838,1.298857256620509,winter,106.71,670788.0
695,2019-12-28,143.94,89.84,131.05,7.1,11.3,1.8,2.0,0.0,0.632,47.4,6.2,46068,80.27,18.67841979195314,-0.25822679456002445,winter,106.74,670780.0
696,2019-12-29,151.05,83.58,121.39,11.7,17.2,4.6,3.8,1.0,0.8370000000000001,53.7,10.7,45412,72.94,9.687508810306525,-0.40316321934165333,winter,106.77,670772.0
697,2019-12-30,149.26,85.85,111.14,12.1,15.1,6.5,4.3,0.1,0.8240000000000001,54.2,10.9,43271,77.65,9.03830368733095,-0.30417077860578623,winter,106.8,670764.0
698,2019-12-31,151.84,87.38,121.19,3.5,10.7,0.6,6.1,0.0,0.642,42.3,0.0,42914,90.01,27.20901787656771,1.738784775173803,winter,106.83,670757.0
699,2020-01-01,154.95,84.89,107.36,5.0,8.8,0.9,3.2,0.0,0.674,44.1,3.1,40867,81.3,23.625582383254947,0.31350680430144684,winter,106.86,670749.0
700,2020-01-02,207.32,88.79,120.82,7.8,11.4,4.2,2.6,0.0,0.723,47.8,6.6,43543,80.69,17.860943905581237,-0.4273704933313318,winter,106.85451612903226,670753.0
701,2020-01-03,152.22,88.79,115.41,8.8,13.1,4.9,3.3,0.0,0.737,49.3,7.5,39727,79.2,15.851943256958394,-0.3168522980300646,winter,106.84903225806451,670757.0
702,2020-01-04,150.43,79.39,111.94,8.3,13.7,4.3,3.3,0.0,0.701,48.7,6.9,40862,80.59,16.82454234516624,-0.16414358766793966,winter,106.84354838709677,670761.0
703,2020-01-05,202.96,88.79,115.54,8.6,13.3,3.4,2.2,0.0,0.644,49.4,7.7,42074,77.7,15.769290486526568,-0.3646662195945664,winter,106.83806451612904,670765.0
704,2020-01-06,149.02,88.79,114.33,14.1,18.7,8.9,3.1,0.0,0.7440000000000001,57.7,13.6,42983,75.77,4.197123767049065,-0.43145649644821593,winter,106.83258064516129,670769.0
705,2020-01-07,90.68,84.99,88.47,17.8,23.1,12.9,6.8,0.5,0.87,63.5,17.2,37845,73.05,-3.555602651170425,-0.06278689639333766,winter,106.82709677419355,670774.0
706,2020-01-08,90.57,82.55,88.71,8.3,13.3,6.2,8.6,0.1,0.735,48.7,5.2,43589,86.85,17.694992336529072,1.1005934335906717,winter,106.82161290322581,670778.0
707,2020-01-09,152.84,85.83,109.34,7.2,9.8,5.8,4.2,0.0,0.713,47.1,5.2,44699,86.28,19.361748721694962,0.27462454960139865,winter,106.81612903225806,670782.0
708,2020-01-10,204.67,86.89,113.74,7.9,12.7,3.5,2.7,0.0,0.684,48.1,6.6,43834,81.83,17.597420840214337,-0.25298864300934165,winter,106.81064516129032,670786.0
709,2020-01-11,150.12,79.37,109.24,8.3,11.2,6.4,3.5,0.0,0.665,49.1,6.7,43991,81.19,16.637066500886576,0.24164464296310226,winter,106.80516129032257,670790.0
710,2020-01-12,131.37,79.63,95.92,7.2,9.8,5.1,5.6,0.0,0.619,47.7,4.7,43628,83.29,19.182940836612264,1.0320994862842692,winter,106.79967741935484,670794.0
711,2020-01-13,201.08,88.79,131.02,6.7,10.3,3.4,4.0,0.0,0.593,47.1,4.7,45428,87.61,19.848322280809704,0.738430424437469,winter,106.7941935483871,670798.0
712,2020-01-14,155.69,86.72,107.74,4.5,7.6,1.7,2.8,0.3,0.7909999999999999,42.2,2.8,43944,93.73,25.386688257711107,-0.5922092010987776,winter,106.78870967741935,670802.0
713,2020-01-15,204.29,86.9,114.96,5.4,8.4,1.7,3.5,0.0,0.652,44.8,3.5,42295,91.51,22.729030516134333,0.39220447424837024,winter,106.78322580645161,670806.0
714,2020-01-16,211.86,87.06,123.36,6.3,9.9,3.2,2.7,0.0,0.647,46.2,4.8,43230,88.81,20.63380030739654,0.15925345770240296,winter,106.77774193548387,670810.0
715,2020-01-17,154.99,86.9,106.64,7.1,12.3,4.0,4.2,0.0,0.574,47.8,5.0,42145,91.36,19.002973354357493,0.8915243897525482,winter,106.77225806451612,670815.0
716,2020-01-18,151.04,81.22,106.0,6.6,10.9,2.7,5.1,0.0,0.604,46.9,4.2,41458,87.43,20.2953896181145,1.0002789609299265,winter,106.76677419354839,670819.0
717,2020-01-19,155.32,84.92,106.77,7.8,9.9,3.6,4.6,0.0,0.634,48.4,5.8,37584,83.52,17.83574484250375,0.5532933294559956,winter,106.76129032258065,670823.0
718,2020-01-20,152.78,86.49,112.4,8.2,11.1,4.8,5.1,0.0,0.539,49.5,6.0,35876,88.97,16.751717131103465,1.0377792300339688,winter,106.7558064516129,670827.0
719,2020-01-21,208.76,87.15,123.61,7.1,11.4,2.3,2.9,0.0,0.633,47.3,5.6,32569,86.26,19.05810786736767,0.12390206767520694,winter,106.75032258064516,670831.0
720,2020-01-22,207.03,87.11,126.0,11.0,14.4,7.7,1.8,1.0,0.888,52.4,10.6,39427,83.08,11.003609757310281,-1.0354485964379656,winter,106.74483870967742,670835.0
721,2020-01-23,152.37,86.49,111.6,11.7,14.5,9.4,2.9,0.2,0.9129999999999999,53.4,10.9,45677,75.65,9.802514223182076,-0.7447025399990153,winter,106.73935483870967,670839.0
722,2020-01-24,152.68,72.64,95.86,11.3,15.4,8.8,3.2,0.0,0.713,53.2,10.4,48362,71.58,10.387916873950504,-0.4277593647093703,winter,106.73387096774194,670843.0
723,2020-01-25,155.46,85.94,99.77,12.1,14.0,8.9,3.4,0.1,0.77,54.3,11.2,40512,70.02,8.812224433921632,-0.4631107547365663,winter,106.72838709677418,670847.0
724,2020-01-26,92.32,72.64,88.38,11.5,13.0,9.5,4.6,0.0,0.75,53.4,10.0,39788,72.42,10.355564231506785,-0.03840612248751079,winter,106.72290322580645,670851.0
725,2020-01-27,154.46,78.95,94.07,9.7,11.3,7.1,6.2,1.8,0.872,50.1,7.3,37509,76.64,14.95957974667134,0.18064765610416897,winter,106.71741935483871,670856.0
726,2020-01-28,156.57,84.8,103.05,9.5,12.5,7.1,3.6,0.0,0.785,50.1,8.1,37910,80.25,14.64217976363322,-0.3777929476429386,winter,106.71193548387096,670860.0
727,2020-01-29,154.78,86.99,109.21,9.0,12.7,6.1,4.8,0.0,0.7240000000000001,49.7,7.3,33497,82.9,15.57224387036963,0.05220617340285776,winter,106.70645161290322,670864.0
728,2020-01-30,203.15,84.87,112.85,7.9,11.5,5.6,5.6,0.0,0.672,48.2,5.6,29342,84.85,18.03697981549424,0.5552232206458767,winter,106.70096774193549,670868.0
729,2020-01-31,205.89,84.8,117.22,6.9,10.5,3.6,4.4,0.0,0.599,47.4,4.9,27574,86.06,19.436281562951457,0.7456548044240864,winter,106.69548387096773,670872.0
730,2020-02-01,194.91,82.33,145.08,7.7,12.6,2.9,3.5,0.0,0.6459999999999999,48.0,6.1,25978,81.27,18.018129517269557,0.09147368305586577,winter,106.69,670876.0
